교차로코드,입력일자,교차로명칭,유형코드,연동교차로코드,구코드 (공통);,지번,구경찰서 (공통);,신경찰서 (공통);,작업구분 (공통);,표출구분 (공통);,고객번호,계약종별,계량기번호,도로구분 (공통);,관할사업소 (공통);,교차로관리번호,공간데이터,신규정규화ID,이력ID,동코드 (공통);,공사형태 (공통);,지도표출구분,X좌표,Y좌표,위도,경도
2457,,중곡사거리(연등)2,1,510.0,210.0,59-1대,230.0,230.0,1,2,,,,1.0,109.0,82-0000001278,,5268131.0,1278,10100.0,,N,207767.867541299,550915.347640069,37.55773250895943,127.0879142417947
2458,,우제빌딩,3,2407.0,210.0,96도,230.0,230.0,1,2,,,,1.0,109.0,82-0000002109,,5266321.0,2109,10300.0,,N,207875.645290001,549899.440999868,37.54857830704192,127.0891231339547
2460,,수협구의지점앞,1,0.0,210.0,254-10대,230.0,230.0,1,2,,,,1.0,109.0,82-0000003441,,5254452.0,3441,10300.0,,N,207383.372812285,549043.076460254,37.54086655006955,127.0835438276555
2461,,Y타워앞,1,0.0,210.0,236-11도,230.0,230.0,1,2,,,,1.0,109.0,82-0000000102,,5254323.0,102,10500.0,,N,207354.952702722,548884.062572831,37.53943406355042,127.0832206583363
2462,,자양중입구,1,2345.0,210.0,712도,,230.0,1,2,,,,2.0,109.0,82-0000000309,,,309,10500.0,,N,206732.121110337,548369.637446017,37.53480385105848,127.0761686637586
2463,,이에스에이리버하우스,1,0.0,200.0,210천,180.0,180.0,1,2,,,,1.0,109.0,82-0000004258,,4296582.0,4258,11400.0,,N,204445.995141399,550193.745956899,37.55125290428714,127.0503139988142
2464,,성수대교북단,1,0.0,200.0,685-534제,180.0,180.0,1,2,,,,1.0,109.0,82-0000002110,,4275023.0,2110,11400.0,,N,203200.365735137,549387.74340112,37.54399599725762,127.036214072621
2466,,예일약국,1,0.0,210.0,223-10도,230.0,230.0,1,2,,,,2.0,109.0,82-0000001279,,5264442.0,1279,10300.0,,N,207915.267535622,548960.948717521,37.54012216883067,127.0895613943039
2467,,무학아파트입구,1,0.0,200.0,319-2대,180.0,180.0,1,2,,,,1.0,109.0,82-0000002258,,4259583.0,2258,10200.0,,N,202465.981480521,551692.528051495,37.56476431007229,127.0279118158069
2468,,상왕십리,1,2467.0,140.0,508대,110.0,110.0,1,2,,,,1.0,108.0,82-0000003157,,4259192.0,3157,16200.0,,N,202261.150477154,551723.240891532,37.56504155691516,127.0255934807821
2469,,신성그랜드타워,1,2393.0,210.0,173-21대,230.0,230.0,1,2,,,,1.0,109.0,82-0000001280,,5249993.0,1280,10100.0,,N,207138.262490048,551732.147483915,37.56509693223066,127.0807965267287
2470,,대원고(연등)2,1,0.0,210.0,271-2대,230.0,230.0,1,2,,,,1.0,109.0,82-0000005360,,5269103.0,5360,10100.0,,N,207728.654647343,551250.80156231,37.56075526503582,127.0874739765513
2471,,파인힐모텔(연등),1,3217.0,210.0,298-1도,,230.0,1,2,,,,1.0,109.0,82-0000003161,,,3161,10100.0,,N,207609.929157422,552278.048531354,37.57001169785443,127.0861408833701
2472,,혜원약국,1,3216.0,210.0,694도,230.0,230.0,1,2,,,,1.0,109.0,82-0000000103,,5350273.0,103,10100.0,,N,207313.852275146,552127.02578458,37.5686533889324,127.0827879270036
2473,,뚝섬체육공원,2,2386.0,200.0,656-853도,180.0,180.0,1,2,,,,1.0,109.0,82-0000000104,,4285551.0,104,11400.0,,N,203965.15872,549521.36145987,37.54519692353085,127.0448688868233
2474,,동곡삼거리(연등),1,93.0,210.0,677도,,230.0,1,2,,,,1.0,109.0,82-0000001868,,,1868,10100.0,,N,206649.577385167,551398.778785672,37.56209695068779,127.0752621832325
2475,,중곡동주민센터(연등)2,1,2397.0,210.0,165-28대,230.0,230.0,1,2,,,,1.0,109.0,82-0000001281,,5259002.0,1281,10100.0,,N,207209.916410082,551275.121752373,37.56097859282254,127.0816030704561
2476,,어린이회관앞,1,0.0,210.0,18공,230.0,230.0,1,2,,,,1.0,109.0,82-0000003059,,5245562.0,3059,10800.0,,N,206944.900763087,549569.626478289,37.54561416448073,127.0785874432675
2477,,럭키부동산,1,0.0,210.0,191-141대,230.0,230.0,1,2,,,,2.0,109.0,82-0000004684,,5249562.0,4684,10100.0,,N,206934.623781516,551566.049190554,37.56360194909188,127.0784900138881
2478,,광남중고교입구(연등),1,2373.0,210.0,548-1대,,230.0,1,2,,,,2.0,109.0,82-0000001869,,,1869,10300.0,,N,208578.518651529,548741.221429966,37.53813649831498,127.0970635168174
2479,,군자교동측,1,2355.0,210.0,268-2도,230.0,230.0,1,2,,,,1.0,109.0,82-0000003814,,5238953.0,3814,10100.0,,N,206656.444149735,551033.680173832,37.5588073768693,127.0753365913278
2481,,수도약국,1,2362.0,210.0,113도,230.0,230.0,1,2,,,,1.0,109.0,82-0000003060,,5265241.0,3060,10300.0,,N,207816.57645307,549494.255943715,37.54492810082581,127.0884503806055
2482,,성동고교(연등)1,1,439.0,140.0,1152대,110.0,110.0,1,2,,,,1.0,108.0,82-0000004264,,4340502.0,4264,16500.0,,N,201941.697947476,551771.781913755,37.5654796380871,127.0219777943714
2483,,성수근린공원,1,2367.0,200.0,289-32도,180.0,180.0,1,2,,,,1.0,109.0,82-0000003682,,4295863.0,3682,11500.0,,N,204617.49495,549578.424929335,37.54570802911795,127.05225094012
2484,,광진노인종합복지관,3,2395.0,210.0,116-10도,230.0,230.0,1,2,,,,1.0,109.0,82-0000002993,,5236283.0,2993,10900.0,,N,206286.675278325,550173.405706981,37.55105892565411,127.0711442392812
2485,,신원리브웰,1,2340.0,210.0,164-2도,230.0,230.0,1,2,,,,1.0,109.0,82-0000004017,,5235662.0,4017,10700.0,,N,206482.477835276,549576.330324714,37.54567793259276,127.0733547988349
2486,,신당중앙시장,1,0.0,140.0,1228대,110.0,110.0,1,2,,,,1.0,108.0,82-0000004422,,4340102.0,4422,16500.0,,N,201739.015324423,551795.725293659,37.56569577176771,127.0196837163733
2488,,자양4동주민센터,1,2401.0,210.0,65-2도,,230.0,1,2,,,,1.0,109.0,82-0000004685,,,4685,10500.0,,N,206005.781725792,548295.93664459,37.53414482114814,127.0679501071237
2489,,광희초등학교앞,1,0.0,140.0,162-1도,110.0,110.0,1,2,,,,1.0,108.0,82-0000003162,,4330432.0,3162,16300.0,,N,201422.592273442,551947.313583853,37.56706211891048,127.0161024540412
2492,,흥인초교,1,0.0,140.0,292-7도,110.0,110.0,1,2,,,,1.0,108.0,82-0000004333,,,4333,16200.0,,N,201273.155328679,551312.060858273,37.56133873408832,127.0144098609459
2493,,씨유청구역점,1,0.0,140.0,304-215도,110.0,110.0,1,2,,,,2.0,108.0,82-0000000310,,4229704.0,310,16200.0,,N,201041.301634658,551268.365414981,37.56094533067713,127.0117856262608
2494,,자바빌딩,3,0.0,140.0,225-23 도,110.0,110.0,1,2,,,,2.0,108.0,82-0000003163,,4229423.0,3163,16200.0,,N,200917.700403544,551389.627048685,37.56203802535909,127.0103868385283
2495,,성원빌딩,1,2496.0,140.0,304-684도,110.0,110.0,1,2,,,,1.0,108.0,82-0000000105,,4228952.0,105,16200.0,,N,201129.763912366,551010.13422554,37.55861857132115,127.0127864595075
2496,,청구동,1,0.0,140.0,308-55대,110.0,110.0,1,2,,,,1.0,108.0,82-0000001282,,4228724.0,1282,16200.0,,N,201068.73753858,550873.777689316,37.55739007547988,127.0120955756914
2498,,금호역,3,0.0,200.0,1331대,180.0,180.0,1,2,,,,1.0,109.0,82-0000002994,,4236425.0,2994,11100.0,,N,201397.917769348,549860.870736953,37.54826336354186,127.0158191864267
2499,,약수역(연등),1,60.0,140.0,373-2도,110.0,110.0,1,2,,,,1.0,108.0,82-0000004423,,4227642.0,4423,16200.0,,N,201004.051794486,550484.279712823,37.55388078079259,127.0113629535324
2500,,신당119안전센터,1,0.0,140.0,369-2도,110.0,110.0,1,2,,,,1.0,108.0,82-0000003026,,,3026,16200.0,,N,200833.050048577,550399.674708765,37.55311866183655,127.0094276138505
2501,,서울송도병원,2,2502.0,140.0,366-464임,110.0,110.0,1,2,,,,1.0,108.0,82-0000001298,,4226082.0,1298,16200.0,,N,200686.708276896,550165.644542497,37.55101017497645,127.0077712474728
2502,,남산정은스카이아파트,1,0.0,140.0,353-14대,110.0,110.0,1,2,,,,1.0,108.0,82-0000002275,,4216952.0,2275,16200.0,,N,200662.168749576,550009.978828931,37.54960764730153,127.0074934014525
2503,,버티고개역,1,0.0,140.0,산24-110도,110.0,110.0,1,2,,,,1.0,108.0,82-0000004379,,,4379,16200.0,,N,200575.801988025,549804.736024827,37.54775847033705,127.0065158750973
2504,,청구e편한세상,2,2505.0,140.0,292-38대,110.0,110.0,1,2,,,,1.0,108.0,82-0000005285,,4238273.0,5285,16200.0,,N,201320.195518531,551148.11048292,37.5598614802289,127.0149419774743
2505,,신당삼성아파트(연등)2,1,2506.0,140.0,294-25도,110.0,110.0,1,2,,,,2.0,108.0,82-0000000754,,4238472.0,754,16200.0,,N,201398.647018861,551106.39516128,37.55948551073919,127.015829812282
2506,,신당삼성아파트,2,0.0,140.0,289-7도,110.0,110.0,1,2,,,,2.0,108.0,82-0000003012,,,3012,16200.0,,N,201512.682388693,551100.263764158,37.55943008693986,127.0171204458181
2507,,금호여중(연등)2,1,2509.0,140.0,40-682임,110.0,110.0,1,2,,,,2.0,108.0,82-0000004380,,,4380,16200.0,,N,201666.935717645,551076.748451255,37.55921794861435,127.0188662219612
2508,,금호여중(연등)1,1,2509.0,140.0,40-683도,110.0,110.0,1,2,,,,2.0,108.0,82-0000002610,,,2610,16200.0,,N,201667.285886612,550980.599727193,37.55835165077921,127.0188699666738
2509,,금호여중,1,0.0,140.0,40-683도,110.0,110.0,1,2,,,,2.0,108.0,82-0000001299,,,1299,16200.0,,N,201685.413721848,550944.31672646,37.55802470899903,127.0190750500903
2510,,대경상고,1,0.0,200.0,1813 수,180.0,180.0,1,2,,,,2.0,109.0,82-0000001952,,,1952,11000.0,,N,201739.154199001,550817.539914846,37.55688235353914,127.0196829695778
2511,,신금호역,4,0.0,200.0,223-1도,180.0,180.0,1,2,,,,2.0,109.0,82-0000001204,,4247163.0,1204,11000.0,,N,201768.055952209,550560.474101548,37.55456614188315,127.0200094473719
2512,,금호벽산아파트,3,0.0,200.0,580-1도,180.0,180.0,1,2,,,,2.0,109.0,82-0000000755,,4257113.0,755,10900.0,,Y,202230.373898084,550322.300085735,37.55241919650911,127.025240869049
2513,,금남시장(연등)2,1,128.0,200.0,1217 대,180.0,180.0,1,2,,,,1.0,109.0,82-0000003669,,4246712.0,3669,11200.0,,N,202070.255825666,549849.380839096,37.54815857530964,127.0234274988132
2514,,금호대우아파트,1,0.0,200.0,800대,180.0,180.0,1,2,,,,1.0,109.0,82-0000002276,,,2276,11200.0,,N,201644.469921416,549659.325248282,37.54644703429182,127.0186087805744
2515,,옥수치안센터(연등),1,2516.0,200.0,산5-147도,180.0,180.0,1,2,,,,1.0,109.0,82-0000003076,,,3076,11300.0,,N,201364.182723293,549397.919596557,37.54409222878107,127.015436572098
2516,,옥수치안센터,1,0.0,200.0,산5-148도,180.0,180.0,1,2,,,,1.0,109.0,82-0000003077,,,3077,11300.0,,N,201327.287613838,549372.856484833,37.54386646414091,127.015019035804
2517,,옥수극동아파트,1,0.0,200.0,276-4도,180.0,180.0,1,2,,,,1.0,109.0,82-0000003013,,,3013,11300.0,,N,201201.902095692,549321.764270345,37.54340629551371,127.0136001417312
2518,,옥수극동아파트(연등)1,1,2517.0,200.0,,180.0,180.0,1,2,,,,1.0,109.0,82-0000000756,,4224892.0,756,11300.0,,N,201090.976836716,549240.487490424,37.542674130005,127.0123448445308
2519,,옥정중,1,0.0,200.0,447-2도,180.0,180.0,1,2,,,,1.0,109.0,82-0000004511,,,4511,11300.0,,N,200984.818675582,549068.794113528,37.54112729266037,127.011143391748
2520,,옥정중(연등),2,2519.0,200.0,445-7구,180.0,180.0,1,2,,,,1.0,109.0,82-0000001300,,4224671.0,1300,11300.0,,N,200992.649438959,549123.618715783,37.54162125381194,127.0112320722752
2521,,한남더리버,3,2519.0,200.0,450-2도,180.0,180.0,1,2,,,,1.0,109.0,82-0000003258,,4224651.0,3258,11300.0,,N,200989.127301105,549017.188689224,37.54066232325195,127.0111920750802
2522,,옥수삼성아파트후문,2,0.0,200.0,285-55도,180.0,180.0,1,2,,,,2.0,109.0,82-0000003078,,4234152.0,3078,11300.0,,N,201273.34592259,549027.646053917,37.5407561955043,127.0144080554691
2523,,한남더리버(연등),3,2519.0,200.0,450-2도,180.0,180.0,1,2,,,,1.0,109.0,82-0000004265,,4224631.0,4265,11300.0,,N,201019.295923402,548935.191148425,37.53992349260763,127.0115333222768
2524,,금호펌프장,2,2525.0,200.0,255-1도,180.0,180.0,1,2,,,,1.0,109.0,82-0000004688,,4245943.0,4688,11200.0,,N,202160.058497723,549478.046612046,37.54481265188633,127.0244426343157
2525,,금호주유소,1,0.0,200.0,1194-1 대,180.0,180.0,1,2,,,,2.0,109.0,82-0000004512,,4255084.0,4512,11200.0,,N,202221.85161457,549678.702708817,37.54662041459881,127.0251424755359
2526,,응봉마을금고,1,0.0,200.0,200-2도,180.0,180.0,1,2,,,,1.0,109.0,82-0000001587,,,1587,10800.0,,N,202711.596418193,550047.995621142,37.54994642854915,127.030685791621
2527,,응봉사거리(연등),1,278.0,200.0,320-60학,180.0,180.0,1,2,,,,1.0,109.0,82-0000002100,,4267544.0,2100,10800.0,,N,202968.102577203,550477.517751399,37.55381562446997,127.0335902809421
2528,,무학중학교,1,0.0,200.0,299-14대,180.0,180.0,1,2,,,,1.0,109.0,82-0000004127,,4268132.0,4127,10700.0,,N,202758.286806599,550938.581538086,37.55797044903179,127.03121751042
2529,,행현초교,1,2528.0,200.0,976-12대,180.0,180.0,1,2,,,,1.0,109.0,82-0000000120,,4258923.0,120,10700.0,,N,202654.622769759,550899.87882292,37.55762204304075,127.0300441302948
2530,,행당한진아파트(연등),1,2531.0,200.0,322-428도,180.0,180.0,1,2,,,,1.0,109.0,82-0000003183,,,3183,10700.0,,N,202577.545350688,550852.53376401,37.55719568412442,127.0291716277219
2531,,행당한진아파트,3,0.0,200.0,317-10수,180.0,180.0,1,2,,,,1.0,109.0,82-0000004689,,,4689,10700.0,,N,202490.122158977,550801.279300854,37.55673412310309,127.0281820331851
2532,,행당대림아파트,3,0.0,200.0,347-9도,180.0,180.0,1,2,,,,1.0,109.0,82-0000003014,,,3014,10700.0,,Y,202350.405508596,550716.282387706,37.55596866995207,127.0266005136872
2533,,논골사거리,3,0.0,200.0,168-298도,180.0,180.0,1,2,,,,1.0,109.0,82-0000001953,,,1953,10900.0,,Y,202192.791374499,550681.397364473,37.55565474515884,127.0248166251062
2534,,하왕십리풍림아파트,2,0.0,200.0,165도,180.0,180.0,1,2,,,,2.0,109.0,82-0000003365,,,3365,10900.0,,N,202144.566757922,550934.519372576,37.55793548121522,127.0242715891642
2535,,한양대병원,2,0.0,200.0,10도,180.0,180.0,1,2,,,,1.0,109.0,82-0000004128,,,4128,10700.0,,N,203643.069091055,551176.413421321,37.56011023458198,127.0412324049313
2536,,한양여고,1,0.0,200.0,304-1도,180.0,180.0,1,2,,,,1.0,109.0,82-0000001588,,,1588,10600.0,,N,203671.793269458,551338.904744438,37.561574161868,127.0415583194544
2537,,마장동금호아파트,1,2536.0,200.0,395-2도,180.0,180.0,1,2,,,,1.0,109.0,82-0000001301,,,1301,10500.0,,N,203685.882093185,551483.228053865,37.5628744534089,127.0417185054944
2538,,성동노인종합복지관,1,2536.0,200.0,804도,180.0,180.0,1,2,,,,1.0,109.0,82-0000005296,,,5296,10500.0,,N,203685.966411001,551630.526178015,37.5642016035259,127.0417201999281
2539,,기업은행마장,2,0.0,200.0,803제,180.0,180.0,1,2,,,,1.0,109.0,82-0000000757,,4380432.0,757,10500.0,,N,203891.422445412,551918.533536228,37.56679569317945,127.0440472141521
2540,,마장동주민센터,1,0.0,200.0,810천,180.0,180.0,1,2,,,,2.0,109.0,82-0000000758,,4380622.0,758,10500.0,,N,203984.876989067,551861.682069038,37.56628306452175,127.0451047218668
2542,,한양여자대학교,1,2543.0,200.0,120-22도,180.0,180.0,1,2,,,,1.0,109.0,82-0000002277,,,2277,10600.0,,N,204463.753550981,551079.439615499,37.55923289465795,127.0505203522645
2543,,사근삼거리,2,0.0,200.0,130제,180.0,180.0,1,2,,,,1.0,109.0,82-0000000121,,4299314.0,121,10600.0,,N,204357.126058694,551324.534499593,37.56144170134944,127.0493150079822
2544,,사근초교앞,1,0.0,200.0,127도,180.0,180.0,1,2,,,,1.0,109.0,82-0000002611,,4299172.0,2611,10600.0,,N,204261.646863434,551601.739299119,37.56393975254039,127.0482359619325
2545,,마장2교,3,0.0,200.0,804도,180.0,180.0,1,2,,,,1.0,109.0,82-0000005031,,4380763.0,5031,10500.0,,N,204054.588743302,552062.154447422,37.56808900765263,127.045894895408
2546,,기업은행마장(연등),1,2539.0,200.0,804도,180.0,180.0,1,2,,,,1.0,109.0,82-0000001302,,,1302,10500.0,,N,203973.632606259,551993.480879662,37.56747061458682,127.0449781610286
2547,,마장현대아파트,2,0.0,200.0,803제,180.0,180.0,1,2,,,,1.0,109.0,82-0000002502,,,2502,10500.0,,N,203781.527682989,552330.688074304,37.57050964403305,127.0428054349706
2548,,마장현대아파트(연등),1,2547.0,200.0,803제,180.0,180.0,1,2,,,,1.0,109.0,82-0000002278,,,2278,10500.0,,N,203729.66643358,552367.216354226,37.57083897343021,127.0422185715499
2549,,서울시설공단남단,3,365.0,200.0,33-1 대,180.0,180.0,1,2,,,,1.0,109.0,82-0000003259,,4371345.0,3259,10500.0,,N,203352.229602911,552472.560701088,37.57178957133396,127.0379465958373
2550,,국민은행마장,1,0.0,200.0,178제,180.0,180.0,1,2,,,,1.0,109.0,82-0000004854,,4371202.0,4854,10500.0,,N,203324.077572218,552285.531634424,37.57010455064916,127.0376270725551
2551,,성동보건소(연등)1,1,2552.0,200.0,474-28도,180.0,180.0,1,2,,,,1.0,109.0,82-0000003570,,,3570,10500.0,,N,203072.919572585,551858.129743337,37.56625455060057,127.0347822860514
2552,,성동보건소,1,0.0,200.0,590도,180.0,180.0,1,2,,,,1.0,109.0,82-0000002531,,,2531,10300.0,,N,202900.609778996,551883.378324548,37.56648259775796,127.0328320167234
2554,,청계벽산아파트,2,0.0,200.0,282-4 도,180.0,180.0,1,2,,,,1.0,109.0,82-0000000122,,4350971.0,122,10200.0,,N,202672.203494527,552096.897843895,37.56840709007113,127.0302474630829
2555,,숭신초교앞,2,2556.0,200.0,301-1천,180.0,180.0,1,2,,,,1.0,109.0,82-0000000759,,4350541.0,759,10200.0,,N,202443.93507,551966.703369869,37.56723467725089,127.0276631916242
2556,,왕십리뉴타운,1,2555.0,200.0,210-1도,180.0,180.0,1,2,,,,1.0,109.0,82-0000005249,,4350242.0,5249,10100.0,,N,202281.106418202,551996.986911233,37.56750794813952,127.025820209115
2557,,성동종합행정마을,1,0.0,200.0,518-19대,180.0,180.0,1,2,,,,1.0,109.0,82-0000000870,,4279062.0,870,10700.0,,N,203198.82100095,551581.940830973,37.56376567109567,127.0362061559776
2558,,선사초교,4,0.0,740.0,521도,310.0,310.0,1,2,,,,1.0,106.0,82-0000003185,,6237581.0,3185,10700.0,,N,211446.954319375,550693.864345167,37.55569860915067,127.1295494333083
2559,,살곶이다리,3,0.0,200.0,67-1도,180.0,180.0,1,2,,,,1.0,109.0,82-0000001589,,,1589,10700.0,,N,203980.027218891,550486.235635698,37.55389035910664,127.0450423665886
2560,,사근램프앞,2,2544.0,200.0,127도,180.0,180.0,1,2,,,,1.0,109.0,82-0000005271,,4390002.0,5271,10600.0,,N,204179.807821022,551762.093580891,37.56538491290613,127.0473105708738
2561,,영동초교,1,0.0,560.0,121-106 주,170.0,170.0,1,2,,,,1.0,104.0,82-0000000741,,2241212.0,741,10800.0,,N,191795.6101023,547320.291036401,37.52533731775517,126.9071855053054
2562,,영등포경찰서앞,1,0.0,560.0,30-1대,170.0,170.0,1,2,,,,1.0,104.0,82-0000000312,,2231233.0,312,11300.0,,N,191301.103945264,547447.845962176,37.52648205990185,126.9015897613813
2563,,목동교삼거리,1,0.0,470.0,409-384천,170.0,170.0,1,2,,,,1.0,104.0,82-0000003164,,,3164,10200.0,,N,190259.804640438,547889.666425446,37.53045245939133,126.8898037499093
2564,,당산동아아파트,1,0.0,560.0,84-1도,170.0,170.0,1,2,,,,1.0,104.0,82-0000002995,,,2995,10900.0,,N,191671.720028427,547661.890362608,37.52841402066306,126.9057800943612
2565,,영일공업사,2,0.0,560.0,91 대,170.0,170.0,1,2,,,,1.0,104.0,82-0000000742,,2231954.0,742,10900.0,,N,191659.126088012,547520.377231238,37.5271388726724,126.9056392222594
2567,,당산중(연등)2,1,131.0,560.0,11-37도,170.0,170.0,1,2,,,,1.0,104.0,82-0000002262,,,2262,11500.0,,N,191566.624703872,548124.54892548,37.53258162075623,126.9045858163789
2568,,당산119안전센터,2,0.0,560.0,340-5도,170.0,170.0,1,2,,,,1.0,104.0,82-0000003683,,,3683,11500.0,,N,191073.476586183,548431.648050196,37.53534394285697,126.8990026749073
2569,,양평우체국,1,0.0,560.0,315-1공,170.0,170.0,1,2,,,,1.0,104.0,82-0000000743,,2223362.0,743,12800.0,,N,190840.690671638,548577.397217778,37.53665485973681,126.8963670529059
2570,,선유도역(연등),1,2571.0,560.0,93-1도,170.0,170.0,1,2,,,,1.0,104.0,82-0000003108,,,3108,12800.0,,N,190748.8455695,548635.950686726,37.53718150938074,126.8953271362501
2571,,선유도역,3,0.0,560.0,123대,170.0,170.0,1,2,,,,1.0,104.0,82-0000003109,,2213994.0,3109,12900.0,,N,190627.28489379,548714.295535774,37.53788616843924,126.8939507315763
2572,,양평교,1,0.0,560.0,119대,170.0,170.0,1,2,,,,1.0,104.0,82-0000003447,,2214602.0,3447,12900.0,,N,190511.795391837,548782.771877595,37.53850195868468,126.8926431224196
2573,,영등포세무서앞,1,,560.0,28-1도,170.0,170.0,1,2,,,,1.0,104.0,82-0000005087,,2223325.0,5087,12800.0,,N,190874.457361179,548355.073599349,37.53465206035325,126.8967518670479
2574,,웨스턴플레이스,1,0.0,560.0,60-1도,170.0,170.0,1,2,,,,1.0,104.0,82-0000005725,,,5725,12700.0,,N,190481.322865726,547724.262176783,37.52896447898407,126.8923120473038
2575,,웨스턴플레이스(연등),1,2574.0,560.0,76-1대,170.0,170.0,1,2,,,,1.0,104.0,82-0000003165,,2211472.0,3165,12700.0,,N,190423.447469452,547627.944346449,37.5280960563444,126.8916585399681
2576,,이엔씨벤처드림타운,1,0.0,560.0,63-1도,170.0,170.0,1,2,,,,1.0,104.0,82-0000004667,,2211342.0,4667,12700.0,,N,190372.214410465,547455.824589241,37.52654472365978,126.8910811858767
2577,,남부노동청주차장,3,0.0,560.0,115-1도,170.0,170.0,1,2,,,,2.0,104.0,82-0000004418,,,4418,11200.0,,N,190457.146180315,547252.031066275,37.52470942498537,126.8920446605506
2578,,롯데마트양평점,3,0.0,560.0,560-1도,170.0,170.0,1,2,,,,2.0,104.0,82-0000000313,,2211631.0,313,11300.0,,N,190489.714518341,547432.236705765,37.52633341512862,126.892410763705
